484
385
6
0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0.8,0,0,0,-0.25,-0.25,-0.25,0,0,0,0.956533,0.8521,0,0,0,0,-0.25,0,0,0,0.932476,0.960794,0,0,0,0,0,0,0,0,0.791258,0.979383,0.8725,0,0,0,-0.25,0,0,0,0,0.16,0.979998,0.954111,0,-0.25,-0.25,0,0,0,0,0.689167,0.987036,0.92411,0,-0.25,-0.25,0,0,0,0.867052,0.975287,0.813456,0,0,0,-0.25,0,0,0,0.934405,0.903144,0,0,0,0,0,0,0,0,0.977522,0.216,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0.615385,0.81448,0.98211,0.236967,0,0,0,0,0,0,0.825,0.868957,0.912158,0.494234,0,0,0,0,0,-0.25,0.802469,0.529412,0,0.939733,0.856388,0,0,0,-0.25,-0.25,0.857595,0.853659,0.589474,0.558042,0,0,0,0,-0.25,-0.25,0.910979,0.776817,0.938913,0.584594,0,0,0,0,0,-0.25,0,0.137755,0.829091,0.394059,0,0,0,0,0,0,0,0.609023,0.686546,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.997728,0,0,0,0,0,-0.25,-0.25,0.997828,0,0,0,0,0,0,-0.25,0.993141,0,0,0,0,0,0,0,0.991082,0,0,0,0.973954,0,0,0,0.960748,0,0,0.712107,0.997945,0,0,-0.25,0.852405,0,0,0.955319,0.953333,0,0,0,0.920322,0,0,0,0,0,0,0,0.997512,0,0,0,0,0,0,-0.25,0.999652,0.665803,0,0,0,0,-0.25,-0.25,0.997679,0,0,0,0,0,-0.25,-0.25,0.992384,0,0,0,0,0,0,-0.25,0.99489,0,0,0,0,0,0,0,0.992278,0,0,0,0,0,0,0,0.99194,0,0,0,0,0,0,-0.25,0.967973,0,0,0,0,0,0,0,0.850746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.980381,0,0,0,0,0,-0.25,-0.25,21.803851,0
0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0.861605,0,0,0,-0.25,-0.25,-0.25,0,0,0,0.946915,0.884351,0,0,0,0,-0.25,0,0,0,0.93872,0.961557,0,0,0,0,0,0,0,0,0.747581,0.977621,0.894417,0,0,0,-0.25,0,0,0,0,0,0.977622,0.957981,0,-0.25,-0.25,0,0,0,0,0.783863,0.985735,0.91919,0,-0.25,-0.25,0,0,0,0.885781,0.97503,0.75,0,0,0,-0.25,0,0,0,0.948819,0.856031,0,0,0,0,0,0,0,0.417062,0.97812,0,0,0,0,0,-0.25,0,0,0,0.19084,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0.505495,0.644342,0.985128,0,0,0,0,0,0,0,0.860465,0.876543,0.93756,0.19084,0,0,0,0,0,-0.25,0.789256,0.692308,0.40458,0.951462,0,0,0,0,-0.25,-0.25,0.844937,0.869033,0.238095,0.381958,0,0,0,0,-0.25,-0.25,0.928977,0.795082,0.938484,0.59761,0,0,0,0,0,-0.25,0,0.17561,0.883298,0.447842,0,0,0,0,0,0,0,0.644342,0.652042,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.998215,0,0,0,0,0,-0.25,-0.25,0.998026,0,0,0,0,0,0,-0.25,0.993593,0,0,0,0,0,0,0,0.989609,0,0,0,0.97502,0,0,0,0.923214,0,0,0.451839,0.997983,0,0,-0.25,0.853135,0,0,0.955002,0.937776,0,0,0,0.920748,0,0,0,0,0,0,0,0.998026,0,0,0,0,0,0,-0.25,0.999509,0,0,0,0,0,-0.25,-0.25,0.99729,0,0,0,0,0,-0.25,-0.25,0.988819,0,0,0,0,0,0,-0.25,0.994314,0,0,0,0,0,0,0,0.992322,0,0,0,0,0,0,0,0.991986,0,0,0,0,0,0,-0.25,0.988671,0,0,0,0,0,0,0,0.946276,0,0,0,0,0,0,0,0.854305,0,0,0,0,0,0,-0.25,0.977008,0,0,0,0,0,-0.25,-0.25,21.745726,0
0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0.89404,0,0,0,-0.25,-0.25,-0.25,0,0,0,0.940655,0.88791,0,0,0,0,-0.25,0,0,0,0.940184,0.960391,0,0,0,0,0,0,0,0,0.74124,0.976475,0.900529,0,0,0,-0.25,0,0,0,0,0,0.973374,0.960941,0,-0.25,-0.25,0,0,0,0,0.773342,0.985487,0.931191,0,-0.25,-0.25,0,0,0,0.889193,0.97552,0.788012,0,0,0,-0.25,0,0,0,0.948188,0.856031,0,0,0,0,0,0,0,0.479657,0.979231,0,0,0,0,0,-0.25,0,0,0,0.357873,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0.49162,0.605985,0.985849,0,0,0,0,0,0,0,0.882911,0.879121,0.929664,0.072464,0,0,0,0,0,-0.25,0.789256,0.823344,0.691198,0.947731,0,0,0,0,-0.25,-0.25,0.820598,0.883237,0.199377,0.315011,0,0,0,0,-0.25,-0.25,0.932394,0.786195,0.934708,0.550661,0,0,0,0,0,-0.25,0,0.211268,0.887064,0.421053,0,0,0,0,0,0,0,0.677419,0.496881,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.998215,0,0,0,0,0,-0.25,-0.25,0.998112,0,0,0,0,0,0,-0.25,0.99397,0,0,0,0,0,0,0,0.989609,0,0,0,0.973047,0,0,0,0.923214,0,0,0,0.997933,0,0,-0.25,0.853135,0,0,0.95982,0.944757,0,0,0,0.920748,0,0,0,0,0,0,0,0.998112,0,0,0,0,0,0,-0.25,0.999509,0,0,0,0,0,-0.25,-0.25,0.99729,0,0,0,0,0,-0.25,-0.25,0.989744,0,0,0,0,0,0,-0.25,0.994314,0,0,0,0,0,0,0,0.992322,0,0,0,0,0,0,0,0.991986,0,0,0,0,0,0,-0.25,0.988671,0,0,0,0,0,0,0,0.95961,0,0,0,0,0,0,0,0.854305,0,0,0,0,0,0,-0.25,0.977008,0,0,0,0,0,-0.25,-0.25,21.6876,0
0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0.906892,0,0,0,-0.25,-0.25,-0.25,0,0,0,0.945592,0.861041,0,0,0,0,-0.25,0,0,0,0.944993,0.95529,0,0,0,0,0,0,0,0,0.794531,0.974781,0.88208,0,0,0,-0.25,0,0,0,0,0.085308,0.974734,0.96023,0,-0.25,-0.25,0,0,0,0,0.684603,0.983226,0.940542,0,-0.25,-0.25,0,0,0,0.882213,0.976708,0.835659,0,0,0,-0.25,0,0,0,0.940636,0.884393,0,0,0,0,0,0,0,0.111498,0.983313,0.266667,0,0,0,0,-0.25,0,0,0,0.532725,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0.319088,0,0,0,0,0,0,-0.25,0.622642,0.653061,0.98549,0,0,0,0,0,0,0,0.882911,0.925816,0.911917,0,0,0,0,0,0,-0.25,0.802419,0.868633,0.665123,0.91898,0,0,0,0,-0.25,-0.25,0.871642,0.87395,0,0,0,0,0,0,-0.25,-0.25,0.895706,0.693133,0.944596,0.492611,0,0,0,0,0,-0.25,0,0.211268,0.883298,0.190722,0,0,0,0,0,0,0,0.59542,0.309392,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.997651,0,0,0,0,0,-0.25,-0.25,0.998275,0,0,0,0,0,0,-0.25,0.99318,0,0,0,0,0,0,0,0.989609,0,0,0,0.958828,0,0,0,0.923214,0,0,0,0.997764,0,0,-0.25,0.853135,0,0,0.95982,0.961063,0,0,0,0.920748,0,0,0,0,0,0,0,0.997741,0.656925,0,0,0,0,0,-0.25,0.999619,0.924039,0,0,0,0,-0.25,-0.25,0.997059,0,0,0,0,0,-0.25,-0.25,0.992924,0,0,0,0,0,0,-0.25,0.99492,0,0,0,0,0,0,0,0.991763,0,0,0,0,0,0,0,0.98988,0,0,0,0,0,0,-0.25,0.984759,0,0,0,0,0,0,0,0.851485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.977008,0,0,0,0,0,-0.25,-0.25,21.629474,0
0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0.926247,0,0,0,-0.25,-0.25,-0.25,0,0,0,0.934426,0.878002,0,0,0,0,-0.25,0,0,0,0.950723,0.957906,0,0,0,0,0,0,0,0,0.786043,0.972973,0.890879,0,0,0,-0.25,0,0,0,0,0,0.969108,0.969865,0,-0.25,-0.25,0,0,0,0,0.602094,0.98105,0.953145,0,-0.25,-0.25,0,0,0,0.880734,0.97505,0.853234,0,0,0,-0.25,0,0,0,0.941501,0.892562,0,0,0,0,0,0,0,0.059041,0.983098,0.315789,0,0,0,0,-0.25,0,0,0,0.659404,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0.320917,0,0,0,0,0,0,-0.25,0.594059,0.687898,0.983944,0.354251,0,0,0,0,0,0,0.928977,0.924227,0.889484,0,0,0,0,0,0,-0.25,0.83908,0.875486,0.688988,0.881057,0,0,0,0,-0.25,-0.25,0.887574,0.876616,0,0,0,0,0,0,-0.25,-0.25,0.899696,0.677778,0.938439,0.390625,0,0,0,0,0,-0.25,0,0.245455,0.910725,0.135734,0,0,0,0,0,0,0,0.647332,0.241692,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.997437,0,0,0,0,0,-0.25,-0.25,0.998261,0,0,0,0,0,0,-0.25,0.994098,0,0,0,0,0,0,0,0.987488,0,0,0,0.95188,0,0,0,0.922662,0,0,0,0.997771,0,0,-0.25,0.921005,0,0,0.953089,0.968719,0,0,0,0.947077,0,0,0,0,0,0,0,0.99801,0.853104,0,0,0,0,0,-0.25,0.999616,0.934426,0,0,0,0,-0.25,-0.25,0.996911,0,0,0,0,0,-0.25,-0.25,0.993728,0,0,0,0,0,0,-0.25,0.993728,0,0,0,0,0,0,0,0.989529,0,0,0,0,0,0,0,0.989802,0,0,0,0,0,0,-0.25,0.984642,0,0,0,0,0,0,0,0.921763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.976833,0,0,0,0,0,-0.25,-0.25,21.571348,0
0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0.93532,0,0,0,-0.25,-0.25,-0.25,0,0,0,0.934426,0.872166,0,0,0,0,-0.25,0,0,0,0.948323,0.956025,0,0,0,0,0,0,0,0,0.789474,0.971324,0.886595,0,0,0,-0.25,0,0,0,0,0,0.969047,0.968509,0,-0.25,-0.25,0,0,0,0,0.581446,0.980817,0.953737,0,-0.25,-0.25,0,0,0,0.877989,0.972973,0.843247,0,0,0,-0.25,0,0,0,0.950847,0.880326,0,0,0,0,0,0,0,0.201893,0.982361,0.3125,0,0,0,0,-0.25,0,0,0,0.695876,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0.377953,0,0,0,0,0,0,-0.25,0.601942,0.644342,0.97301,0.319149,0,0,0,0,0,0,0.925501,0.92738,0.84898,0,0,0,0,0,0,-0.25,0.76087,0.868633,0.692197,0.684556,0,0,0,0,-0.25,-0.25,0.879765,0.861286,0.110345,0,0,0,0,0,-0.25,-0.25,0.895706,0.714286,0.943779,0.282805,0,0,0,0,0,-0.25,0,0.355731,0.92257,0.071217,0,0,0,0,0,0,0,0.66147,0.111498,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.997348,0,0,0,0,0,-0.25,-0.25,0.998491,0,0,0,0,0,0,-0.25,0.993167,0,0,0,0,0,0,0,0.988651,0,0,0,0.934937,0,0,0,0.947949,0,0,0,0.997607,0,0,-0.25,0.921429,0,0,0.956782,0.968024,0,0,0,0.94621,0,0,0,0,0,0,0,0.998109,0.852893,0,0,0,0,0,-0.25,0.999618,0.934299,0,0,0,0,-0.25,-0.25,0.997053,0,0,0,0,0,-0.25,-0.25,0.993764,0,0,0,0,0,0,-0.25,0.993582,0,0,0,0,0,0,0,0.989589,0,0,0,0,0,0,0,0.987875,0,0,0,0,0,0,-0.25,0.98473,0,0,0,0,0,0,0,0.96773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.953202,0,0,0,0,0,-0.25,-0.25,21.513223,0
0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0.938086,0.084906,0,0,-0.25,-0.25,-0.25,0,0,0,0.923244,0.901703,0,0,0,0,-0.25,0,0,0,0.945793,0.961577,0,0,0,0,0,0,0,0,0.761421,0.971158,0.888889,0,0,0,-0.25,0,0,0,0,0,0.954454,0.978275,0,-0.25,-0.25,0,0,0,0,0.528834,0.974632,0.966923,0,-0.25,-0.25,0,0,0,0.85825,0.973108,0.863651,0,0,0,-0.25,0,0,0,0.938466,0.908483,0,0,0,0,0,0,0,0,0.98135,0.426667,0,0,0,0,-0.25,0,0,0,0.680828,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0.528926,0,0,0,0,0,0,-0.25,0.654545,0.65035,0.968828,0.236967,0,0,0,0,0,0,0.942308,0.897959,0.401003,0,0,0,0,0,0,-0.25,0.802469,0.84,0.518359,0.288018,0,0,0,0,-0.25,-0.25,0.871166,0.81552,0.203822,0,0,0,0,0,-0.25,-0.25,0.945504,0.734893,0.90657,0,0,0,0,0,0,-0.25,0,0.596685,0.936436,0,0,0,0,0,0,0,0,0.683297,0.156667,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.995933,0,0,0,0,0,-0.25,-0.25,0.998905,0,0,0,0,0,0,-0.25,0.995024,0,0,0,0,0,0,0,0.992248,0,0,0,0.885941,0,0,0,0.968596,0,0,0,0.997699,0.677697,0,-0.25,0.9597,0,0,0.953001,0.972566,0,0,0,0.96823,0,0,0,0,0,0,0,0.99885,0.946979,0,0,0,0,0,-0.25,0.999382,0.924188,0,0,0,0,-0.25,-0.25,0.99633,0,0,0,0,0,-0.25,-0.25,0.993715,0,0,0,0,0,0,-0.25,0.991168,0,0,0,0,0,0,0,0.984615,0,0,0,0,0,0,0,0.980843,0,0,0,0,0,0,-0.25,0.980369,0,0,0,0,0,0,0,0.977626,0,0,0,0,0,0,0,0.921622,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,21.455097,0
0.128514,0,0,0,0,0.696211,0.97756,0.966076,0,-0.25,0,0,0,0,0.826966,0.876991,0.888681,0.864803,0,0,0,0,0,0,0.953171,0.848094,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0.018349,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.242915,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.280702,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.230769,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.40678,0,0,0,0,0,0,-0.25,-0.25,-0.25,0.679912,0,0,0,0,0.965671,0.855087,0,0,0,0.053571,0,0,0,0,0,0,0,0,0,0.711316,0.049724,0.536041,0.038344,0,0,0,0,0.964006,-0.25,0.699789,0.567024,0.523337,0,0,0,0.374488,0.865751,0.961397,-0.25,0,0,0,0,0.497368,0.912487,0.936152,0,0,0,0.252964,0,0,0,0.554502,0.300844,0,0,0,0,0.419753,0,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0.224719,0,0,0.809751,0,0,0,0,0,0,0.323944,0.381481,0,0.862069,0.745263,0,0.939663,0.867585,0,0,0.358696,0.072973,0,0,0.889353,0,0.47976,0.978777,0.972521,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0.999411,0.852389,0,-0.25,-0.25,-0.25,0,0,0.991237,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.011444,0
0.137143,0,0,0.83793,0.819016,0,0,0,-0.25,-0.25,0.019608,0,0,0.650714,0.868541,0,0,0,-0.25,-0.25,0.213018,0,0,0.773949,0.814971,0,0,0,0,0,0,0,0.242424,0.848671,0.963031,0.944457,0,0,0,0,0,0,0.296296,0,0,0.963768,0.341637,0,-0.25,-0.25,0,0,0.786271,0.915801,0.85443,0.880968,0.890388,-0.25,-0.25,-0.25,0,0,0.735882,0.881864,0.780911,0.963093,0.897196,-0.25,-0.25,-0.25,0,0,0.187793,0.650714,0.116505,0.379243,0.301602,0,-0.25,-0.25,0,0,0,0.683594,0.867092,0.965861,0.794092,0,0,0,0.025157,0,0,0.865872,0.821739,0,0,0,0,0,0.202247,0,0,0.882111,0.886878,0,0,0,-0.25,-0.25,0.722408,0,0,0.756957,0.861818,0,0,0,-0.25,-0.25,0.534351,0.69635,0.627451,0.853276,0.928421,0,0,0,-0.25,-0.25,0.735905,0.9637,0.996038,0.913713,0.812787,0.927401,0,0,-0.25,-0.25,0.144654,0.355932,0.644752,0.749362,0.930695,0.960519,0,0,0,0,0,0,0,0,0.741579,0.984565,0,0,0,0,0,0,0,0,0,0.982284,0,0,-0.25,-0.25,0,0,0,0,0.918843,0.978996,0,-0.25,-0.25,-0.25,0,0,0,0,0.807737,0.977805,0,-0.25,-0.25,-0.25,0,0,0,0,0.209302,0.978233,0,0,-0.25,-0.25,0,0,0,0,0.899792,0.970518,0,0,0,0,0,0,0.357542,0.747664,0.96196,0.947656,0,0,0,0,0.841076,0.962175,0.967383,0.616088,0.92895,0.849599,0,0,-0.25,-0.25,0.709898,0.069767,0.045455,0.834085,0.92861,0,0,0,-0.25,-0.25,0,0,0,0.967029,0,0,-0.25,-0.25,0.980399,0,0,0,0,0,0,0,0.998997,0.793046,0,0,0,0,0,0,0.999703,0.999683,0.993184,0,0,0,0,-0.25,0.999733,0.999835,0.997879,0.985096,0.99939,0,-0.25,-0.25,0.999892,1,0.997978,0.954695,0.989425,0,0,-0.25,0.999837,0.99869,0.890009,0,0,0,0,0,0.99933,0,0,0,0,0,0,0,0.994587,0,0,0,0,0,-0.25,-0.25,0,0,0.954003,0.986609,0,0,-0.25,-0.25,0,0,0,0.994977,0.983783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0.976598,0.885195,0,0,0,0,0,0.965439,0.995908,0,0,-0.25,-0.25,11.108713,0
0.142292,0.299413,0,0,0,0.79051,0.910816,0.927898,0.972053,-0.25,0,0,0,0,0.549941,0.207131,0.925238,0.964361,0.190476,0,0,0,0,0,0.983142,0.836632,0,0,0,0,0,0,0,0,0.240458,0,0,0,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.140969,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.531915,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0.636804,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0.798058,0.135338,0,0,0,0.259259,0,-0.25,-0.25,-0.25,0.425532,0.024,0,0,0.042959,0.973526,0.755073,0,0,0,0.794007,0,0,0,0,0,0,0,0,0,0.734513,0.364162,0.801925,0.648585,0,0,0,0,0.646678,-0.25,0.78245,0.067669,0.058932,0,0,0,0,0.707767,0.94369,-0.25,0.666667,0,0,0,0,0.914927,0.760307,0,0,0,0.560224,0,0,0,0.457244,0.491639,0,0,0,0,0.85623,0.217582,0.085868,0,0,0,0,-0.25,-0.25,-0.25,0.771484,0.899001,0.837409,0,0,0,-0.25,-0.25,-0.25,-0.25,0.056604,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,0.017621,0,0,0.886767,0.659517,0,0,0,0,0,0.278388,0.377982,0,0.23753,0.830661,0.853807,0.961645,0.809204,0,0,0.4,0.753528,0,0,0.766208,0.828106,0.797909,0.977696,0.967385,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0.999297,0,0,-0.25,-0.25,-0.25,0,0,0.994372,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,-0.25,-0.25,-0.25,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.47645,0
